company,car_model,year,kms_driven,fuel_type,transmission,owners,service_history,previous_accidents,insurance,price
honda,city,2011.0,25196.0,cng,automatic,2.0,False,False,comprehensive,346220.6
mercedes,s-class,2004.0,198902.0,diesel,manual,2.0,False,False,comprehensive,8970164.7
nissan,magnite,2002.0,107803.0,diesel,manual,3.0,False,True,third-party,50000.0
maruti,swift,2018.0,154283.0,cng,automatic,3.0,False,False,third-party,226857.55
audi,q5,2017.0,158575.0,cng,automatic,1.0,True,False,third-party,5626213.75
maruti,swift,2021.0,40497.0,cng,manual,3.0,True,True,nan,363925.45
ford,fiesta,2013.0,186163.0,petrol,manual,3.0,True,True,nan,50000.0
toyota,innova,2013.0,77612.0,petrol,automatic,2.0,False,True,nan,988358.2
maruti,dzire,2001.0,198692.0,cng,automatic,3.0,False,False,third-party,50000.0
hyundai,elantra,2021.0,86659.0,diesel,automatic,2.0,True,True,third-party,1057001.15
ford,endeavour,2021.0,5172.0,electric,manual,2.0,True,False,comprehensive,2869224.2
audi,a6,2018.0,197631.0,petrol,manual,1.0,False,True,comprehensive,5150355.35
bmw,m3,2002.0,74938.0,electric,manual,3.0,False,True,comprehensive,6288759.3
maruti,dzire,2018.0,154926.0,diesel,automatic,3.0,True,False,comprehensive,296761.1
maruti,swift,2014.0,153271.0,diesel,manual,3.0,True,True,comprehensive,50000.0
nissan,terrano,2020.0,157469.0,diesel,manual,3.0,True,False,third-party,1096379.65
hyundai,verna,2023.0,145926.0,electric,manual,2.0,False,True,third-party,778111.1
bmw,m3,2016.0,54092.0,cng,automatic,3.0,False,True,nan,6991886.2
maruti,dzire,2015.0,182555.0,cng,automatic,1.0,True,False,comprehensive,222616.75
mercedes,s-class,2014.0,164565.0,cng,manual,2.0,False,False,comprehensive,9475315.25
bmw,3 series,2001.0,95040.0,diesel,manual,3.0,True,True,nan,2755744.0
ford,endeavour,2022.0,22740.0,petrol,manual,1.0,False,False,comprehensive,2876589.0
hyundai,verna,2001.0,23861.0,electric,manual,1.0,False,True,third-party,50000.0
toyota,corolla,2018.0,112867.0,electric,automatic,3.0,True,False,nan,853069.95
toyota,innova,2002.0,171285.0,cng,manual,3.0,True,False,comprehensive,444307.25
maruti,vitara brezza,2022.0,198951.0,electric,automatic,2.0,False,False,nan,670157.35
nissan,kicks,2005.0,61938.0,cng,manual,2.0,False,False,nan,190709.3
hyundai,verna,2004.0,143622.0,diesel,manual,3.0,False,True,comprehensive,50000.0
hyundai,creta,2014.0,127514.0,diesel,automatic,3.0,False,True,comprehensive,930872.9
mercedes,s-class,2005.0,163990.0,electric,automatic,2.0,False,True,nan,8925401.5
nissan,kicks,2017.0,64493.0,electric,manual,1.0,False,False,nan,870326.05
mercedes,c-class,2019.0,15446.0,petrol,manual,1.0,False,False,comprehensive,4777683.1
toyota,fortuner,2002.0,86903.0,cng,manual,2.0,False,False,third-party,2386964.55
ford,endeavour,2009.0,124878.0,diesel,manual,1.0,True,True,third-party,2231268.3
audi,a4,2002.0,105585.0,cng,manual,1.0,False,True,nan,3364162.25
maruti,vitara brezza,2010.0,37619.0,cng,manual,2.0,True,False,third-party,64357.15
mercedes,e-class,2016.0,31924.0,electric,manual,3.0,False,False,nan,6045211.4
bmw,3 series,2006.0,131019.0,cng,automatic,3.0,False,False,nan,3030347.15
nissan,terrano,2017.0,144995.0,cng,automatic,2.0,False,False,third-party,928250.75
bmw,x5,2016.0,39820.0,electric,manual,1.0,True,False,third-party,7644027.0
bmw,3 series,2020.0,165658.0,cng,automatic,1.0,False,True,nan,3705151.3
ford,fiesta,2020.0,10093.0,petrol,manual,1.0,False,False,third-party,428486.05
maruti,dzire,2006.0,104369.0,electric,automatic,2.0,True,True,third-party,50000.0
honda,city,2005.0,144524.0,cng,manual,3.0,False,False,third-party,50000.0
hyundai,elantra,2012.0,157013.0,petrol,manual,2.0,True,False,third-party,696448.05
honda,jazz,2017.0,102139.0,petrol,automatic,1.0,False,True,third-party,314679.15
mercedes,s-class,2014.0,100847.0,petrol,automatic,1.0,True,True,third-party,9484872.95
tata,harrier,2022.0,108696.0,cng,manual,3.0,True,True,nan,1553695.6
toyota,fortuner,2000.0,21320.0,electric,manual,3.0,False,False,nan,2246802.0
tata,nexon,2005.0,36555.0,cng,automatic,1.0,True,True,comprehensive,50000.0
tata,altroz,2006.0,153005.0,cng,automatic,3.0,False,False,third-party,50000.0
bmw,x5,2012.0,121943.0,petrol,automatic,2.0,False,True,nan,7281708.55
ford,ecosport,2024.0,47931.0,cng,automatic,1.0,True,True,nan,792810.35
audi,a4,2007.0,142144.0,electric,manual,3.0,False,True,comprehensive,3578678.4
maruti,vitara brezza,2011.0,17160.0,cng,automatic,3.0,False,False,nan,147426.0
tata,nexon,2018.0,154193.0,electric,manual,1.0,False,False,nan,556871.05
hyundai,creta,2009.0,184675.0,electric,automatic,2.0,False,True,third-party,622298.75
audi,a6,2020.0,95318.0,electric,automatic,2.0,False,False,third-party,5285702.3
audi,a6,2012.0,86233.0,petrol,manual,3.0,True,True,comprehensive,4807065.05
honda,jazz,2006.0,57976.0,petrol,automatic,1.0,True,False,third-party,50000.0
toyota,innova,2014.0,157279.0,cng,manual,1.0,False,True,nan,1056408.15
audi,q5,2016.0,172474.0,electric,manual,2.0,False,True,nan,5474128.9
audi,a4,2019.0,128522.0,electric,manual,1.0,False,True,nan,4210721.7
ford,endeavour,2018.0,158845.0,cng,automatic,1.0,False,False,nan,2656173.25
toyota,innova,2005.0,71212.0,petrol,automatic,1.0,True,True,comprehensive,589318.2
hyundai,elantra,2003.0,135550.0,electric,manual,1.0,True,False,third-party,279667.5
mercedes,c-class,2013.0,48379.0,diesel,manual,1.0,True,True,nan,4442743.15
tata,altroz,2002.0,115765.0,cng,automatic,1.0,False,False,comprehensive,50000.0
tata,harrier,2007.0,158190.0,petrol,manual,2.0,True,False,third-party,846271.5
nissan,terrano,2023.0,112937.0,diesel,manual,3.0,False,True,third-party,1133059.45
maruti,swift,2006.0,144761.0,electric,manual,1.0,True,True,nan,50000.0
nissan,kicks,2000.0,77282.0,electric,manual,1.0,False,False,nan,50000.0
ford,fiesta,2014.0,43998.0,electric,manual,1.0,True,True,third-party,50000.0
honda,jazz,2024.0,185358.0,petrol,automatic,3.0,True,True,comprehensive,692196.3
audi,a6,2017.0,85092.0,diesel,automatic,1.0,False,False,comprehensive,5117236.2
nissan,kicks,2001.0,148857.0,electric,automatic,1.0,False,True,third-party,50000.0
audi,a4,2024.0,44780.0,cng,automatic,1.0,True,True,third-party,4493283.0
mercedes,c-class,2004.0,85939.0,electric,automatic,2.0,True,True,third-party,3957109.15
honda,civic,2023.0,174481.0,electric,automatic,2.0,False,True,comprehensive,573827.85
bmw,x5,2024.0,51063.0,cng,manual,2.0,False,False,comprehensive,7942340.55
honda,city,2009.0,78285.0,electric,manual,2.0,False,False,comprehensive,238257.25
nissan,magnite,2009.0,198498.0,cng,manual,1.0,False,True,nan,50000.0
toyota,innova,2006.0,53735.0,cng,automatic,2.0,True,True,third-party,661939.75
audi,a4,2002.0,29620.0,diesel,manual,1.0,False,False,third-party,3425557.0
tata,altroz,2004.0,113662.0,cng,manual,1.0,False,False,comprehensive,50000.0
hyundai,elantra,2020.0,134948.0,cng,manual,1.0,True,False,nan,1129757.8
tata,nexon,2021.0,129886.0,petrol,automatic,3.0,False,True,nan,630517.1
mercedes,c-class,2002.0,112994.0,cng,automatic,3.0,True,True,comprehensive,3803050.9
mercedes,s-class,2020.0,68568.0,petrol,automatic,1.0,True,True,nan,9789714.8
hyundai,verna,2004.0,22928.0,petrol,automatic,3.0,True,True,third-party,50000.0
toyota,fortuner,2007.0,12556.0,petrol,automatic,1.0,True,False,nan,2648116.6
ford,ecosport,2014.0,111793.0,cng,automatic,2.0,True,True,nan,253231.05
tata,harrier,2009.0,66371.0,electric,manual,2.0,True,True,comprehensive,910044.35
nissan,terrano,2018.0,6604.0,petrol,manual,3.0,False,True,third-party,949009.4
hyundai,elantra,2012.0,19525.0,electric,manual,2.0,False,False,third-party,647071.25
mercedes,s-class,2010.0,93853.0,cng,automatic,3.0,True,False,nan,9305922.05
bmw,m3,2013.0,141826.0,diesel,automatic,3.0,False,False,third-party,6928726.1
honda,city,2010.0,9669.0,diesel,manual,1.0,False,False,third-party,328549.65
audi,a6,2023.0,104690.0,petrol,manual,1.0,True,True,comprehensive,5434296.5
audi,q5,2009.0,84949.0,electric,manual,1.0,True,False,nan,5287257.65
bmw,m3,2003.0,17884.0,petrol,automatic,1.0,True,False,nan,6497317.4
ford,ecosport,2015.0,13901.0,diesel,automatic,3.0,True,False,third-party,317914.85
hyundai,verna,2007.0,48941.0,petrol,automatic,1.0,False,False,third-party,50000.0
bmw,m3,2022.0,174043.0,diesel,manual,2.0,False,True,comprehensive,7323893.55
mercedes,s-class,2020.0,88794.0,electric,manual,3.0,True,False,nan,9756680.9
toyota,fortuner,2001.0,108880.0,electric,manual,1.0,True,False,nan,2383668.0
bmw,3 series,2007.0,31048.0,diesel,manual,3.0,False,False,third-party,3095342.8
ford,ecosport,2004.0,63036.0,diesel,automatic,3.0,True,True,third-party,50000.0
mercedes,e-class,2013.0,125340.0,petrol,manual,2.0,False,True,third-party,5831199.0
bmw,m3,2006.0,174433.0,electric,manual,1.0,True,True,nan,6523835.05
audi,q5,2019.0,20312.0,petrol,automatic,3.0,False,True,third-party,5646953.2
mercedes,c-class,2020.0,128897.0,petrol,automatic,1.0,True,True,third-party,4730665.45
audi,a6,2001.0,35436.0,diesel,automatic,1.0,False,False,third-party,4324684.6
audi,a6,2019.0,57805.0,electric,manual,3.0,False,True,nan,5141329.25
tata,nexon,2012.0,168722.0,petrol,automatic,3.0,False,False,third-party,224691.7
ford,endeavour,2000.0,128148.0,petrol,automatic,1.0,False,False,third-party,1810777.8
maruti,vitara brezza,2004.0,108086.0,diesel,automatic,3.0,False,False,comprehensive,50000.0
bmw,m3,2011.0,46149.0,cng,manual,2.0,False,False,nan,6793077.65
toyota,corolla,2011.0,83713.0,petrol,automatic,2.0,False,True,comprehensive,437443.0500000001
nissan,kicks,2023.0,166330.0,cng,manual,1.0,False,False,nan,1155050.5
ford,fiesta,2003.0,59031.0,petrol,manual,1.0,False,False,comprehensive,50000.0
maruti,vitara brezza,2000.0,52028.0,diesel,automatic,3.0,False,False,third-party,50000.0
audi,a4,2000.0,116654.0,petrol,manual,2.0,False,True,nan,3232501.9
audi,q5,2008.0,143470.0,petrol,manual,2.0,False,False,third-party,5178479.5
mercedes,c-class,2010.0,19457.0,diesel,manual,2.0,True,True,third-party,4217081.45
maruti,dzire,2022.0,85342.0,electric,automatic,1.0,False,False,comprehensive,517198.7
audi,a6,2019.0,143630.0,diesel,manual,1.0,True,False,nan,5278455.5
toyota,innova,2021.0,163569.0,petrol,automatic,1.0,False,False,third-party,1455464.65
maruti,dzire,2002.0,142897.0,diesel,automatic,1.0,False,True,nan,50000.0
bmw,x5,2009.0,64948.0,cng,manual,2.0,False,False,third-party,7240257.8
tata,altroz,2003.0,103283.0,diesel,manual,1.0,True,False,nan,50000.0
toyota,innova,2017.0,28011.0,electric,manual,2.0,False,False,nan,1245798.35
maruti,vitara brezza,2002.0,106719.0,electric,automatic,3.0,False,False,comprehensive,50000.0
toyota,fortuner,2009.0,101970.0,electric,automatic,1.0,True,False,third-party,2784704.5
ford,endeavour,2015.0,56081.0,electric,manual,3.0,False,False,comprehensive,2541587.85
audi,q5,2022.0,88116.0,electric,automatic,1.0,True,False,comprehensive,5936782.6
honda,civic,2021.0,107383.0,cng,manual,1.0,True,False,comprehensive,583892.55
ford,endeavour,2018.0,197173.0,cng,automatic,1.0,True,True,comprehensive,2620424.05
maruti,vitara brezza,2000.0,151033.0,electric,manual,3.0,False,False,nan,50000.0
ford,fiesta,2012.0,163023.0,diesel,automatic,1.0,False,True,nan,50000.0
toyota,innova,2002.0,130930.0,cng,manual,2.0,True,True,third-party,400360.5
audi,a4,2016.0,180650.0,diesel,automatic,1.0,True,True,comprehensive,4022902.5
nissan,kicks,2010.0,89708.0,diesel,manual,1.0,False,False,nan,466543.8
honda,civic,2006.0,59192.0,diesel,manual,2.0,False,False,comprehensive,50000.0
ford,endeavour,2021.0,53872.0,electric,manual,2.0,False,True,third-party,2791919.2
tata,nexon,2000.0,53865.0,diesel,manual,2.0,True,True,third-party,50000.0
tata,harrier,2003.0,40273.0,cng,automatic,2.0,False,True,third-party,593959.05
toyota,innova,2021.0,21682.0,petrol,manual,1.0,True,True,nan,1396747.7
maruti,dzire,2007.0,143487.0,petrol,manual,3.0,False,False,nan,50000.0
hyundai,creta,2005.0,95861.0,petrol,manual,3.0,False,True,comprehensive,435620.85
tata,nexon,2007.0,106187.0,cng,automatic,2.0,True,True,third-party,50000.0
nissan,magnite,2016.0,111140.0,cng,automatic,3.0,True,True,third-party,103329.0
toyota,fortuner,2016.0,120627.0,diesel,automatic,1.0,True,False,nan,3131905.95
honda,civic,2017.0,101497.0,diesel,automatic,2.0,True,True,comprehensive,254775.45
audi,a4,2017.0,90746.0,cng,manual,2.0,False,False,comprehensive,4086388.1
tata,nexon,2004.0,154410.0,electric,manual,1.0,True,True,third-party,50000.0
honda,city,2015.0,54569.0,cng,manual,2.0,False,False,nan,541814.65
maruti,vitara brezza,2000.0,129688.0,petrol,manual,1.0,True,True,comprehensive,50000.0
mercedes,s-class,2009.0,122393.0,diesel,manual,3.0,True,False,comprehensive,9201641.05
tata,altroz,2006.0,113716.0,cng,automatic,3.0,False,True,nan,50000.0
nissan,terrano,2019.0,90061.0,diesel,automatic,1.0,False,True,nan,966490.85
toyota,fortuner,2012.0,127198.0,electric,manual,2.0,True,True,nan,2850920.3
hyundai,verna,2020.0,94838.0,electric,manual,2.0,False,False,comprehensive,685774.3
maruti,swift,2001.0,120626.0,cng,manual,1.0,False,True,nan,50000.0
honda,civic,2007.0,191197.0,cng,automatic,1.0,True,True,comprehensive,50000.0
audi,a4,2001.0,24311.0,cng,manual,2.0,False,False,nan,3296353.35
mercedes,c-class,2013.0,73788.0,cng,automatic,3.0,True,True,nan,4358931.8
mercedes,e-class,2008.0,27819.0,electric,manual,3.0,True,False,third-party,5665827.15
mercedes,e-class,2006.0,129626.0,petrol,automatic,3.0,False,False,nan,5580556.1
maruti,swift,2015.0,69335.0,petrol,automatic,1.0,True,True,third-party,139599.75
toyota,corolla,2011.0,97191.0,electric,manual,1.0,True,False,nan,535421.35
toyota,corolla,2002.0,115463.0,petrol,manual,2.0,True,True,comprehensive,50000.0
honda,city,2014.0,106638.0,diesel,manual,2.0,False,True,comprehensive,434004.3
bmw,x5,2004.0,120253.0,diesel,manual,3.0,False,False,third-party,6931962.05
hyundai,verna,2004.0,11082.0,petrol,manual,1.0,True,False,comprehensive,50000.0
bmw,m3,2011.0,84150.0,diesel,manual,1.0,True,True,third-party,6787377.5
maruti,dzire,2004.0,85471.0,diesel,automatic,3.0,False,False,nan,50000.0
nissan,magnite,2024.0,137550.0,diesel,automatic,1.0,True,True,nan,579367.5
ford,fiesta,2023.0,63647.0,petrol,manual,2.0,True,True,third-party,460452.95
bmw,x5,2021.0,187180.0,petrol,manual,3.0,True,True,third-party,7741923.0
honda,civic,2022.0,131304.0,electric,automatic,1.0,True,True,comprehensive,530304.4
toyota,innova,2018.0,134418.0,cng,manual,2.0,False,False,third-party,1229837.3
mercedes,e-class,2012.0,156876.0,diesel,automatic,1.0,True,False,comprehensive,5876468.6
tata,harrier,2012.0,152157.0,electric,manual,2.0,True,False,comprehensive,1097176.45
maruti,vitara brezza,2000.0,32793.0,electric,automatic,2.0,False,False,comprehensive,50000.0
hyundai,elantra,2017.0,85137.0,electric,automatic,2.0,True,True,comprehensive,857229.45
hyundai,creta,2021.0,125929.0,diesel,manual,2.0,True,False,nan,1301110.65
toyota,corolla,2018.0,14415.0,cng,automatic,3.0,False,True,third-party,847837.75
tata,nexon,2012.0,176458.0,petrol,manual,3.0,False,False,nan,223531.3
mercedes,s-class,2011.0,57900.0,cng,manual,1.0,True,False,comprehensive,9391315.0
hyundai,creta,2004.0,42134.0,diesel,manual,2.0,False,True,comprehensive,443679.9
honda,civic,2008.0,185540.0,cng,manual,2.0,False,False,comprehensive,50000.0
honda,civic,2008.0,173800.0,petrol,automatic,2.0,True,False,nan,50000.0
maruti,vitara brezza,2005.0,114420.0,diesel,automatic,3.0,True,False,nan,50000.0
audi,a4,2024.0,159882.0,petrol,manual,2.0,True,False,comprehensive,4496017.7
bmw,m3,2011.0,112143.0,cng,automatic,2.0,True,True,nan,6803178.55
nissan,terrano,2008.0,21949.0,petrol,automatic,3.0,False,False,comprehensive,496707.65
nissan,terrano,2020.0,73402.0,petrol,automatic,1.0,True,False,third-party,1088989.7
ford,fiesta,2003.0,194225.0,electric,manual,2.0,False,True,third-party,50000.0
mercedes,c-class,2017.0,87241.0,diesel,automatic,1.0,False,False,third-party,4616913.85
maruti,dzire,2016.0,27761.0,diesel,automatic,2.0,True,True,comprehensive,215835.85
honda,civic,2009.0,94304.0,petrol,automatic,1.0,False,False,third-party,50000.0
honda,jazz,2019.0,166372.0,diesel,automatic,2.0,False,True,comprehensive,375044.2
audi,a6,2013.0,177840.0,petrol,automatic,2.0,False,False,nan,4873324.0
tata,harrier,2003.0,187233.0,petrol,automatic,2.0,True,True,third-party,541915.05
bmw,3 series,2022.0,6417.0,diesel,manual,1.0,False,False,third-party,3879037.45
maruti,vitara brezza,2003.0,21314.0,diesel,manual,1.0,False,False,comprehensive,50000.0
ford,endeavour,2009.0,127273.0,diesel,manual,1.0,True,True,comprehensive,2230909.05
honda,civic,2021.0,53670.0,electric,manual,2.0,True,True,nan,511949.5
toyota,corolla,2016.0,52929.0,electric,manual,3.0,False,False,comprehensive,792060.65
toyota,fortuner,2001.0,138456.0,petrol,automatic,2.0,True,True,nan,2249231.6
honda,civic,2009.0,175264.0,diesel,automatic,3.0,True,False,third-party,50000.0
tata,harrier,2008.0,13169.0,diesel,automatic,1.0,False,False,comprehensive,928024.65
audi,a4,2011.0,122090.0,petrol,automatic,2.0,True,False,comprehensive,3801686.5
toyota,corolla,2023.0,30248.0,electric,manual,1.0,False,True,nan,1125462.8
toyota,fortuner,2020.0,173192.0,electric,automatic,1.0,True,True,third-party,3274021.2
honda,city,2007.0,182355.0,cng,automatic,1.0,False,False,nan,152646.75
toyota,fortuner,2021.0,150615.0,petrol,automatic,2.0,True,False,nan,3297407.75
tata,altroz,2022.0,147608.0,cng,automatic,1.0,False,False,third-party,507858.8
toyota,fortuner,2011.0,104251.0,petrol,manual,2.0,False,True,third-party,2734362.35
hyundai,verna,2016.0,40116.0,electric,manual,1.0,True,False,nan,493982.6
tata,nexon,2012.0,89964.0,electric,automatic,3.0,True,False,comprehensive,256505.4
tata,nexon,2006.0,82627.0,electric,automatic,1.0,True,True,nan,50000.0
hyundai,creta,2011.0,37985.0,electric,manual,3.0,False,False,comprehensive,794302.25
maruti,vitara brezza,2004.0,106588.0,diesel,manual,3.0,False,True,comprehensive,50000.0
hyundai,elantra,2001.0,17678.0,petrol,manual,3.0,True,True,third-party,117348.3
toyota,innova,2005.0,157261.0,diesel,automatic,1.0,True,False,nan,676410.85
toyota,fortuner,2016.0,149461.0,cng,automatic,1.0,False,False,comprehensive,3107580.85
maruti,dzire,2003.0,149558.0,cng,manual,2.0,True,False,third-party,50000.0
mercedes,c-class,2012.0,54905.0,diesel,automatic,2.0,True,True,comprehensive,4311764.25
nissan,terrano,2022.0,177776.0,petrol,manual,3.0,False,False,comprehensive,1123333.6
hyundai,elantra,2006.0,168941.0,petrol,automatic,3.0,False,True,comprehensive,274658.85
mercedes,s-class,2016.0,140035.0,diesel,manual,2.0,False,False,third-party,9528994.75
hyundai,elantra,2005.0,130082.0,petrol,automatic,3.0,False,False,nan,280487.7
maruti,swift,2005.0,153440.0,electric,automatic,3.0,True,False,nan,50000.0
mercedes,s-class,2018.0,134170.0,diesel,manual,1.0,False,True,comprehensive,9609874.5
tata,harrier,2012.0,150734.0,diesel,manual,2.0,False,False,comprehensive,1077389.9
maruti,dzire,2014.0,161340.0,diesel,manual,2.0,False,False,third-party,125799.0
maruti,dzire,2021.0,8010.0,petrol,automatic,3.0,True,True,nan,468798.5
bmw,x5,2001.0,169080.0,electric,manual,2.0,True,False,third-party,6844638.0
maruti,swift,2008.0,35574.0,electric,manual,2.0,True,False,comprehensive,50000.0
bmw,3 series,2015.0,27094.0,diesel,automatic,1.0,False,False,nan,3575935.9
toyota,innova,2021.0,149694.0,petrol,manual,2.0,True,True,nan,1347545.9
toyota,corolla,2001.0,138742.0,cng,manual,2.0,True,True,comprehensive,50000.0
ford,fiesta,2011.0,69153.0,electric,manual,1.0,True,False,nan,50000.0
toyota,fortuner,2013.0,107849.0,cng,automatic,3.0,True,True,nan,2853822.65
hyundai,creta,2017.0,74881.0,petrol,manual,3.0,True,True,comprehensive,1058767.85
